Dominio;Evento;Datos;Ubicación;Fecha;Velocidad;Latitud;Longitud;
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.90 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:33:55";"74";"-39,0866";"-66,52273";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.38 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:33:26";"77";"-39,08698";"-66,51574";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.02 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:32:56";"77";"-39,08744";"-66,50854";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.73 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:32:26";"77";"-39,08732";"-66,50081";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.47 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:31:55";"77";"-39,08721";"-66,49332";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.24 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:31:25";"77";"-39,0871";"-66,48584";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.02 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:30:56";"77";"-39,08699";"-66,47835";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.79 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:30:26";"77";"-39,08689";"-66,47112";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.65 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:29:55";"77";"-39,08678";"-66,46313";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.43 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:29:25";"77";"-39,08667";"-66,4559";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.25 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:28:55";"77";"-39,08656";"-66,44841";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.06 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:28:26";"77";"-39,08645";"-66,44092";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.86 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:27:56";"77";"-39,08635";"-66,43368";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.71 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:27:25";"77";"-39,08623";"-66,42594";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.53 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:26:56";"77";"-39,0863";"-66,41845";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 13.37 km Chelforo, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:26:25";"77";"-39,08695";"-66,41101";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:25:56";"77";"-39,08759";"-66,40356";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:25:26";"77";"-39,08821";"-66,39612";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:24:55";"77";"-39,08886";"-66,38868";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:24:26";"77";"-39,0895";"-66,38123";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:23:55";"77";"-39,09013";"-66,37379";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:23:26";"77";"-39,09075";"-66,3666";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:22:55";"77";"-39,09143";"-66,35866";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:22:25";"77";"-39,09204";"-66,35146";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:21:56";"77";"-39,09267";"-66,34402";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:21:26";"77";"-39,09331";"-66,33657";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:20:56";"77";"-39,09391";"-66,32936";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 17.38 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:20:25";"77";"-39,09458";"-66,32142";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 16.71 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:19:55";"77";"-39,09519";"-66,31421";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 16.04 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:19:26";"77";"-39,09589";"-66,30679";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 15.28 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:18:56";"77";"-39,09769";"-66,29964";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 14.56 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:18:26";"77";"-39,09947";"-66,29276";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 13.78 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:17:55";"77";"-39,10144";"-66,28518";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 13.08 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:17:25";"77";"-39,10321";"-66,27832";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.40 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:16:56";"77";"-39,10499";"-66,27146";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.69 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:16:26";"77";"-39,1069";"-66,26414";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.02 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:15:55";"77";"-39,10875";"-66,25705";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.35 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:15:25";"77";"-39,11066";"-66,24971";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.65 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:14:56";"77";"-39,11342";"-66,24341";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.93 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:14:25";"77";"-39,11658";"-66,23711";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.23 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:13:56";"77";"-39,11974";"-66,23081";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.52 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:13:25";"77";"-39,12315";"-66,22475";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.79 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:12:55";"76";"-39,1272";"-66,21941";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.07 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:12:26";"76";"-39,13123";"-66,21411";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.40 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:11:55";"76";"-39,13525";"-66,20881";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.77 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:11:26";"76";"-39,13928";"-66,20351";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.21 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:10:56";"76";"-39,1433";"-66,19821";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.74 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:10:25";"76";"-39,14736";"-66,19295";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.39 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:09:56";"76";"-39,15154";"-66,18785";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.22 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:09:25";"76";"-39,1557";"-66,18273";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.44 km Cnia Santa Gregoria, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:08:56";"77";"-39,1588";"-66,17648";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.82 km Chimpay, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:08:26";"75";"-39,16156";"-66,17007";""
"AA599MH";"Reporte por tiempo";"";"RN22 & Av Laure, Chimpay,Avellaneda,Río Negro,Argentina ";"2019-05-26 13:07:55";"68";"-39,16272";"-66,16325";""
"AA599MH";"Reporte por tiempo";"";"RN22, Chimpay,Avellaneda,Río Negro,Argentina ";"2019-05-26 13:07:26";"61";"-39,16214";"-66,15708";""
"AA599MH";"Reporte por tiempo";"";"RN22 & Pincen, Chimpay,Avellaneda,Río Negro,Argentina ";"2019-05-26 13:06:56";"52";"-39,16161";"-66,15147";""
"AA599MH";"Reporte por tiempo";"";"RN22 & Av. Sarmiento, Chimpay,Avellaneda,Río Negro,Argentina ";"2019-05-26 13:06:26";"43";"-39,16152";"-66,14706";""
"AA599MH";"Reporte por tiempo";"";"RN22 & lol monguelen, Chimpay,Avellaneda,Río Negro,Argentina ";"2019-05-26 13:05:54";"42";"-39,16165";"-66,14292";""
"AA599MH";"Reporte por tiempo";"";"RN22, Chimpay,Avellaneda,Río Negro,Argentina ";"2019-05-26 13:05:24";"54";"-39,16171";"-66,13847";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.55 km Chimpay, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:04:54";"71";"-39,16177";"-66,13203";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.16 km Chimpay, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:04:25";"76";"-39,16183";"-66,12506";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.16 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:03:55";"76";"-39,1619";"-66,11792";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.32 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:03:24";"76";"-39,16197";"-66,11004";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.58 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:02:55";"77";"-39,16202";"-66,10287";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.86 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:02:24";"76";"-39,16206";"-66,09546";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.15 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:01:56";"77";"-39,16323";"-66,08825";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 0.61 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:01:25";"76";"-39,1653";"-66,08136";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 0.90 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:00:55";"77";"-39,16744";"-66,07423";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.58 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 13:00:26";"76";"-39,16943";"-66,0676";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.37 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:59:55";"76";"-39,17151";"-66,06068";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.18 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:59:26";"76";"-39,17357";"-66,05377";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.99 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:58:56";"76";"-39,17565";"-66,04686";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.80 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:58:25";"77";"-39,17799";"-66,0401";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.62 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:57:56";"76";"-39,18034";"-66,03334";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.43 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:57:25";"75";"-39,18267";"-66,02663";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.25 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:56:56";"75";"-39,18503";"-66,01988";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.06 km Cnia. Laure, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:56:26";"76";"-39,18736";"-66,01319";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.53 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:55:55";"76";"-39,18932";"-66,00627";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.71 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:55:26";"76";"-39,18923";"-65,99889";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.89 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:54:56";"76";"-39,18914";"-65,99148";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.11 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:54:25";"77";"-39,18802";"-65,98421";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.36 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:53:56";"77";"-39,18635";"-65,97702";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.63 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:53:25";"72";"-39,18512";"-65,96991";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.00 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:52:56";"58";"-39,18434";"-65,96369";""
"AA599MH";"Reporte por tiempo";"";"RN22 & San Martin, Coronel Belisle,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:52:26";"53";"-39,18366";"-65,95827";""
"AA599MH";"Reporte por tiempo";"";"RN22 & San Martin, Coronel Belisle,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:51:55";"55";"-39,18303";"-65,95318";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.55 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:51:25";"68";"-39,18227";"-65,94722";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.13 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:50:56";"77";"-39,18143";"-65,94041";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 1.94 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:50:26";"77";"-39,1805";"-65,93301";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.11 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:49:55";"77";"-39,17953";"-65,9254";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.52 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:49:25";"77";"-39,17873";"-65,91824";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.96 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:48:56";"77";"-39,17947";"-65,91081";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.52 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:48:26";"77";"-39,18037";"-65,9034";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.16 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:47:56";"77";"-39,18123";"-65,89624";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.92 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:47:25";"77";"-39,18218";"-65,88832";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.67 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:46:56";"77";"-39,1825";"-65,88111";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.48 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:46:25";"77";"-39,18279";"-65,87337";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.26 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:45:56";"77";"-39,18307";"-65,86614";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.07 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:45:25";"77";"-39,18335";"-65,85866";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.91 km Coronel Belisle, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:44:54";"77";"-39,18364";"-65,85092";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.16 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:44:25";"77";"-39,18392";"-65,84369";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.37 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:43:54";"76";"-39,1842";"-65,83625";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.60 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:43:25";"76";"-39,18448";"-65,82886";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.85 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:42:54";"77";"-39,18473";"-65,82147";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.04 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:42:24";"76";"-39,18568";"-65,81392";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.29 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:41:55";"76";"-39,18674";"-65,8069";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.54 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:41:24";"76";"-39,18782";"-65,79964";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.81 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:40:55";"76";"-39,1889";"-65,79238";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 3.13 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:40:26";"76";"-39,18995";"-65,78511";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.55 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:39:55";"76";"-39,19087";"-65,77778";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.14 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:39:26";"76";"-39,19178";"-65,77051";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.01 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:38:55";"76";"-39,1927";"-65,76322";""
"AA599MH";"Cambio de curso";"";"RN22 a 2.05 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:38:43";"77";"-39,19308";"-65,76003";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.11 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:38:25";"76";"-39,19433";"-65,75586";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.21 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:37:56";"70";"-39,19768";"-65,75034";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 2.49 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:37:25";"50";"-39,20055";"-65,74567";""
"AA599MH";"Reporte por tiempo";"";"RN22 & Camino vecinal, Darwin,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:36:56";"37";"-39,20245";"-65,74254";""
"AA599MH";"Reporte por tiempo";"";"RN22 & Mariano Mangano, Darwin,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:36:26";"30";"-39,20397";"-65,74006";""
"AA599MH";"Reporte por tiempo";"";"RN22 & Mariano Mangano, Darwin,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:35:55";"31";"-39,2054";"-65,73771";""
"AA599MH";"Reporte por tiempo";"";"RN22 & Felicidad Petrof, Darwin,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:35:26";"49";"-39,20712";"-65,73488";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.07 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:34:55";"63";"-39,20914";"-65,73031";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 4.76 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:34:26";"65";"-39,21112";"-65,72438";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.29 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:33:56";"50";"-39,21364";"-65,72007";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.45 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:33:25";"39";"-39,21688";"-65,71963";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 5.76 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:32:56";"77";"-39,22147";"-65,71876";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 6.53 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:32:26";"77";"-39,22545";"-65,71339";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 7.35 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:31:56";"77";"-39,22917";"-65,70761";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.19 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:31:25";"77";"-39,23301";"-65,70163";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 8.98 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:30:55";"77";"-39,23659";"-65,69605";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 9.83 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:30:25";"78";"-39,24045";"-65,69006";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 10.62 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:29:56";"75";"-39,24398";"-65,68456";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.40 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:29:26";"74";"-39,2475";"-65,67907";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.08 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:28:55";"66";"-39,25219";"-65,67572";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.62 km Darwin, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:28:26";"67";"-39,25689";"-65,67395";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.45 km Luis Beltran, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:27:55";"61";"-39,26175";"-65,67191";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.25 km Luis Beltran, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:27:26";"43";"-39,26553";"-65,67087";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 12.01 km Luis Beltran, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:26:55";"26";"-39,26832";"-65,67126";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.87 km Luis Beltran, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:26:25";"25";"-39,26995";"-65,67149";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 11.65 km Luis Beltran, Avellaneda,Río Negro,Argentina ";"2019-05-26 12:25:56";"49";"-39,27255";"-65,67188";""
"AA599MH";"Reporte por tiempo";"";"RN22 & Malinche, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:25:25";"63";"-39,27695";"-65,67198";""
"AA599MH";"Reporte por tiempo";"";"Ruta Nacional 22 & RN22, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:24:56";"52";"-39,28041";"-65,66821";""
"AA599MH";"Fin de detenido";"";"Ruta Nacional 22 & Camino a estación del ferrocarril, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:24:41";"45";"-39,28176";"-65,66658";""
"AA599MH";"Reporte por tiempo";"";"Ruta Nacional 22 & RN22, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:24:26";"40";"-39,28296";"-65,66513";""
"AA599MH";"Reporte por tiempo";"";"Ruta Nacional 22 & RN22, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:23:55";"16";"-39,28473";"-65,663";""
"AA599MH";"Cambio de curso";"";"Ruta Nacional 22 & RN22, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:23:51";"11";"-39,28485";"-65,66289";""
"AA599MH";"Cambio de curso";"";"Ruta Nacional 22 & RN22, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:23:27";"6";"-39,28522";"-65,6629";""
"AA599MH";"Reporte por tiempo";"";"Kennedy & Brown, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:23:25";"6";"-39,28525";"-65,66292";""
"AA599MH";"Reporte por tiempo";"";"Kennedy & Brown, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:22:55";"0";"-39,28546";"-65,6628";""
"AA599MH";"Reporte por tiempo";"";"Kennedy & Brown, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:22:25";"0";"-39,28546";"-65,6628";""
"AA599MH";"Reporte por tiempo";"";"Kennedy & Brown, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:21:54";"0";"-39,28545";"-65,6628";""
"AA599MH";"Reporte por tiempo";"";"Kennedy & Brown, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:21:25";"0";"-39,28545";"-65,6628";""
"AA599MH";"Contacto ON";"";"Kennedy & Brown, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 12:20:59";"0";"-39,28545";"-65,6628";""
"AA599MH";"Inicio de detenido";" | 00:48:05";"Kennedy & Brown, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 11:36:36";"0";"-39,28545";"-65,66279";""
"AA599MH";"Contacto OFF";"";"Kennedy & Brown, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 11:35:33";"0";"-39,28545";"-65,66279";""
